p_recall,timestamp,delta,user_id,learning_language,ui_language,lexeme_id,lexeme_string,history_seen,history_correct,session_seen,session_correct
0.666666666667,1362170318,263,u:iPDo,en,es,e16c578226476ae646530b6356f9b0ad,newspaper/newspaper<n><sg>,3,3,3,2
0.5,1362426736,142426,u:iSM9,en,es,928787744a962cd4ec55c1b22cedc913,eats/eat<vblex><pri><p3><sg>,3,3,2,1
1.0,1362349777,521,u:g51N,en,es,db791b724207271ae29dbe9f108f0044,september/september<n><sg>,6,6,1,1
1.0,1362325707,1097255,u:hHqE,en,es,176bd72df94764fdbb49f311436b065e,marks/mark<vblex><pri><p3><sg>,3,2,2,2
1.0,1362677381,961,u:grIJ,en,es,928787744a962cd4ec55c1b22cedc913,eats/eat<vblex><pri><p3><sg>,117,105,2,2
1.0,1362463843,145,u:ieVr,en,es,390ca9c2868c14c5616c460e4f31762c,women/woman<n><pl>,5,5,1,1
1.0,1362458629,5583,u:hlGr,en,es,b314eb04f77f9a6f277a4f6546d51287,rice/rice<n><sg>,11,11,2,2
1.0,1362570547,86331,u:2mx,it,en,9183615cf74f8c434361d66794640df8,sua/suo<det><pos><f><sg>,4,4,1,1
1.0,1362411285,224,u:ev4l,en,es,142ad0f32d08728de0f9955df5b83f32,an/a<det><ind><sg>,6,6,3,3
1.0,1362711104,620,u:iQDK,en,es,099dfb07f4ace185b82838c1fb5781ff,sugar/sugar<n><sg>,17,17,1,1
1.0,1363058592,317,u:Civ,es,en,575d2821d7c3fa6d410c0eb2ea878f28,leche/leche<n><f><sg>,10,10,1,1
1.0,1362516288,220,u:gJcg,de,en,e3a78d510ca39f16201e99cf1637f405,ein/ein<det><ind><nt><sg><nom>,18,16,1,1
0.0,1362943746,705,u:hcrD,de,en,3808bbccb8af8f701cf0f19ce95e9259,dieser/dies<prn><dem><m><sg><nom>,5,5,1,0
1.0,1362359435,523686,u:gXG4,en,es,5e56b2dcc7cdc8f6cd58854622b45643,her/her<det><pos><sp>,17,16,3,3
0.333333333333,1362324665,4405054,u:iE2,en,es,cf1d2df330cc5a26188457b94076b552,youth/youth<n><sg>,10,9,3,1
1.0,1363047735,1042936,u:e0ss,en,es,b493941dee612f9cb734318c210ab257,shirt/shirt<n><sg>,19,19,1,1
1.0,1362960752,722634,u:h1O8,en,es,ee83763629a0d5a538c07e65bfd65593,please/please<adv>,2,2,1,1
1.0,1362798964,87876,u:fCkW,es,en,4394441ba69a3c608cfb446795ad2655,hasta/hasta<pr>,7,7,1,1
1.0,1362802201,117023,u:i1Ij,fr,en,b6f94c87cfa77bcb0eef40bf093835cc,lis/lire<vblex><pri><p2><sg>,6,4,2,2
1.0,1362588386,256,u:hqQQ,fr,en,8d85eaaff97c6855ac15a937b62e40d9,livres/livre<n><m><pl>,2,1,1,1
1.0,1362811056,5565,u:iZbi,fr,en,dc230cd7596e16ff8bbfbbd9eb36582a,tu/tu<prn><tn><p2><mf><sg>,37,33,1,1
1.0,1362860460,606347,u:fIvK,es,en,47692db0120d603dc27a1881fe41c5e8,tienen/tener<vblex><pri><p3><pl>,36,33,1,1
0.666666666667,1362521706,175,u:iZvU,es,en,e8578c557b3989f9efbc424f9430091d,come/comer<vblex><pri><p3><sg>,32,26,3,2
1.0,1362602862,337,u:bwtJ,de,en,5b5e596558196de3e4fc1796ee5d47a6,schwimmt/schwimmen<vblex><pri><p3><sg>,2,2,2,2
1.0,1362972454,225,u:gRBk,en,es,6e1c0e08775739d1199b562cd3a2e738,children/child<n><pl>,11,11,1,1
1.0,1362604308,513685,u:haW5,en,es,2b97dce464f0a69324ffd2955a7eff1f,our/our<det><pos><sp>,20,16,2,2
1.0,1363028069,4022101,u:ePPw,en,es,d568abe121f0056f3c676f5c97925c04,king/king<n><sg>,1,1,1,1
1.0,1362754068,170643,u:i2yd,it,en,91170b323226b07e5f7f469935bc546f,io/io<prn><tn><p1><mf><sg>,5,5,7,7
0.5,1362351483,198088,u:iJog,it,en,e9c14cfc0fe740fb834cefa163199f7c,gli/il<det><def><m><pl>,4,4,2,1
1.0,1362512706,693327,u:iuXo,es,en,50629ad6c891b5b3f258b2fdb0e3cf82,nosotros/prpers<prn><tn><p1><m><pl>,5,4,1,1
0.0,1362618737,77598,u:iwic,it,en,9cfb037fb5bf9051645e9c7d5d336c73,la/il<det><def><f><sg>,34,23,1,0
1.0,1362365573,490,u:f447,en,es,a826c47947d68549fa81e19cafa57ba0,eat/eat<vblex><pres>,270,256,1,1
0.0,1362113706,603146,u:igkm,de,en,306560d6f47275980bdfc69f8f338552,trinkt/trinken<vblex><pri><p3><sg>,9,8,2,0
0.0,1362492901,389348,u:h73U,en,pt,ee0a8cae0cb4894d36c194b8862a927f,suit/suit<n><sg>,6,4,1,0
1.0,1362934553,48053,u:eCv,fr,en,c8344c3640f8ddb951bce792a9c48485,maintenir/maintenir<vblex><inf>,5,3,1,1
1.0,1362528337,28166,u:cN5E,en,es,16f2acaffe30cb9a81f422674d398df4,he/prpers<prn><subj><p3><m><sg>,6,6,1,1
1.0,1362129519,55424,u:ipTk,en,pt,0a7ad985b6b19b5cfb4723f207220a3d,they/prpers<prn><subj><p3><mf><pl>,8,6,2,2
1.0,1362913043,79887,u:h_J0,es,en,08dfcd4e6c86bb047be6dc84e77ed664,niña/niño<n><f><sg>,26,24,5,5
1.0,1362408048,709091,u:hFZj,de,en,18f4883d4bf75c4db006658a4e15601b,was/was<prn><itg><nt><sg><acc>,5,5,2,2
1.0,1362242120,694300,u:hE6w,es,en,41e6f9b46214faa29fba6d9f552d7960,patos/pato<n><m><pl>,5,4,1,1
0.5,1362363331,252,u:iN5u,fr,en,5b714a6b291731d4b753c6372cde357a,manges/manger<vblex><pri><p2><sg>,3,2,2,1
1.0,1362618875,425901,u:gDa8,de,en,d2c8d82b57a02448138c274e578261de,restaurant/restaurant<n><nt><sg><dat>,19,18,5,5
1.0,1362087452,137,u:ibNo,en,es,ca886bc339ea78c58abea6250665ad49,orange/orange<n><sg>,11,9,1,1
0.5,1362760248,101772,u:i5dU,es,en,e8578c557b3989f9efbc424f9430091d,come/comer<vblex><pri><p3><sg>,5,4,2,1
1.0,1362480480,262,u:izTe,es,en,eed918b5fa01b82c8133bfc2183991fe,ni/ni<cnjcoo>,17,16,1,1
1.0,1362361623,233,u:f9Vp,it,en,2fbe65662f1552d8dff18ffcd803f7f7,pasto/pasto<n><m><sg>,20,20,2,2
1.0,1362682888,2400514,u:fO8G,es,en,1d82fa60ebcc219cea70d4375a404a5c,bebe/beber<vblex><pri><p3><sg>,35,30,1,1
1.0,1362342870,1967456,u:ebnc,fr,en,7926f6fc507c014066ac94b8647a2b86,orange/orange<n><f><sg>,3,3,2,2
1.0,1363015667,12904058,u:cfpz,es,en,b7f8ac7c99ddb30c5a0a4dc3a5932789,terreno/terreno<n><m><sg>,4,4,4,4
0.0,1362202432,764,u:iBzb,en,es,375662ec82debfdebd8215b147848cc7,woman/woman<n><sg>,4,4,1,0
1.0,1362306684,95647,u:h3wm,de,en,e83432c98b3619a933438e9300467491,wasser/wasser<n><nt><sg><acc>,22,21,1,1
1.0,1363064248,698,u:g68p,it,en,030ecc1918aaef47e659e6b125b2c7a5,bevete/bere<vblex><pri><p2><pl>,1,1,1,1
1.0,1362447277,180,u:g9nN,pt,en,38e25ada70b5c3b8d7dedf4e5d0625fe,molho/molho<n><m><sg>,23,18,1,1
1.0,1362619664,859769,u:gwWG,en,es,c7cdabd85f63506807f8d856897a2089,it/prpers<prn><subj><p3><nt><sg>,22,19,5,5
1.0,1362246533,436041,u:iwjL,de,en,4347cd61bbc845984931df68cffcbfaf,käsesandwich/käse<n>,2,2,4,4
0.5,1362608139,72908,u:i0NI,en,pt,1f52d650da1ee41e47ee11caf853e6f4,sandwich/sandwich<n><sg>,3,2,2,1
1.0,1362879552,82743,u:iPdL,en,es,b314eb04f77f9a6f277a4f6546d51287,rice/rice<n><sg>,7,7,1,1
1.0,1362835398,2128924,u:cmld,it,en,c4daa3d396b736a9273d2266ba479c22,griglia/griglia<n><f><sg>,6,4,1,1
0.0,1362432176,1535557,u:cHKw,es,en,836012902ed0ae5d65a6cf6a9d7a863f,llueve/llover<vblex><pri><p3><sg>,4,2,1,0
1.0,1362576512,2316534,u:gS68,en,pt,dffd11bf98be1b8f39a5f2ae5e8a9568,pants/pants<n><pl>,7,7,1,1
0.909090909091,1362491864,76705,u:g-LD,en,it,c557b07e2bc9f9477a28c97e4c8112cc,that/that<rel><an><mf><sp>,32,28,11,10
1.0,1363084593,419439,u:hIvz,de,en,557379cbe1806198cbd023d34822d4e2,liest/lesen<vblex><pri><p3><sg>,16,14,1,1
1.0,1362242583,256,u:iRqF,it,en,d70dad8a41e6c8d471dc99247aa717de,acqua/acqua<n><f><sg>,5,5,2,2
1.0,1362426773,581,u:ekBg,en,pt,aa94db3b587c7027e8505c25f6fc8ed9,apple/apple<n><sg>,7,7,3,3
1.0,1362541236,1027929,u:icP0,it,en,94c24a9b1b3f6fa48234fd733c770cc3,quali/quale<prn><itg><mf><pl>,2,2,5,5
1.0,1362995082,620,u:i-z6,de,en,d2d78ae80ee5cb844a0bfd9ea1bb4a81,das/das<det><def><nt><sg><acc>,13,13,1,1
1.0,1362944480,83837,u:2U_,es,en,b50078c1723b7128395e7beb0e724978,hijo/hijo<n><m><sg>,47,41,1,1
0.75,1362332885,96452,u:dmWj,en,pt,dd2301d59ec9edb8d65fb36721b1f39c,told/tell<vblex><pp><@present_perfect>,22,20,4,3
1.0,1362947128,76861,u:hAJO,en,it,1c1d2e454e5e8b32fb813270564fa0e8,question/question<n><sg>,24,24,2,2
1.0,1362490821,676,u:ibnb,en,es,cb8bd106befcf7d388d0a06a1d467212,menu/menu<n><sg>,4,3,1,1
1.0,1362940732,123225,u:iZL5,es,en,958e352cb64f78feed5afb5b95657dbe,eres/ser<vbser><pri><p2><sg>,4,2,1,1
0.714285714286,1362761910,363,u:eNqN,en,es,547bb1812414cec172b0afef5ca93fce,girl/girl<n><sg>,15,13,7,5
0.8,1362591266,678722,u:ibt_,es,en,e0c59af9edfe94325252afb2525b4c93,beben/beber<vblex><pri><p3><pl>,8,6,5,4
0.0,1362915700,64562,u:iNL4,fr,en,cb909bf59ee1402786fd6f2e3884ab10,<*sf>/important<adj><*gndr><*numb>,1,1,1,0
1.0,1362176295,88,u:hE6_,fr,en,1560febf08aabe8ae17dd64bb2838142,fort/fort<adj><m><sg>,21,20,1,1
1.0,1362834822,356,u:hRpW,fr,en,be70637289b60b17de3b22270462e5bf,un/un<det><ind><m><sg>,24,22,3,3
1.0,1363035965,570,u:iOpa,en,es,6467457ef675ada64c360e7d17642aaf,men/man<n><pl>,49,41,1,1
1.0,1362413695,1281871,u:g0Ef,it,en,6f41c72961651437ef4b76ae7c94cdc9,donne/donna<n><f><pl>,5,4,1,1
1.0,1362992310,836216,u:fM1O,es,en,61c2f4dd9c024c9d99910ba2b04590b1,comen/comer<vblex><pri><p3><pl>,45,41,1,1
0.0,1362506237,13993982,u:crGa,en,pt,e296b8e7737593b36ec7583275c790fe,boys/boy<n><pl>,63,58,1,0
0.0,1362408646,104,u:iIYi,fr,en,bc77537cb121e6e22bd91949fbecc4c4,eau/eau<n><f><sg>,7,7,1,0
1.0,1363010606,561,u:h5dr,fr,en,eac0a6e012ae1793120d137c1d0b6596,vous/vous<prn><tn><p2><mf><pl>,8,8,1,1
1.0,1362794056,251593,u:iwfN,es,en,1740e6b68fd04f1f127d183b42cac2ac,carne/carne<n><f><sg>,2,2,3,3
1.0,1362143753,4026,u:hK3R,es,en,ad2c56f95c8646373906ccb638c5aa8a,que/que<cnjsub>,9,9,1,1
1.0,1362244062,850,u:fmMm,en,es,e16c578226476ae646530b6356f9b0ad,newspaper/newspaper<n><sg>,13,12,2,2
1.0,1363055812,5273305,u:geCp,en,es,b974624f112084b39586380fe4aaf32a,man/man<n><sg>,4,1,7,7
1.0,1362177823,328,u:gOKG,fr,en,ed52344b160c012472bfe0f64ef28703,chien/chien<n><m><sg>,6,6,1,1
1.0,1362930214,88947,u:-k,es,en,6d295ceb76f6edb0425a188e9b71b24f,cualquiera/cualquiera<prn><tn><mf><sg>,30,21,1,1
1.0,1362492723,156751,u:id2m,en,es,6aff2ce97fb9554500fc1a7a28e02a13,whose/whose<det><itg><sp>,1,1,1,1
1.0,1362519648,1736584,u:_ui,de,en,37315e85cc30886e88d4ef7d074e4190,wiedersehen/wiedersehen<@ij:auf_wiedersehen>,24,23,1,1
1.0,1362952635,3486,u:i_cp,en,es,aa94db3b587c7027e8505c25f6fc8ed9,apple/apple<n><sg>,9,9,1,1
1.0,1362192076,605978,u:hQ4_,en,es,1fc2f0656f2fe60d027751545f84e7d5,do/do<vbdo><pres>,8,6,1,1
1.0,1362547600,371,u:hMey,en,es,2b97dce464f0a69324ffd2955a7eff1f,our/our<det><pos><sp>,11,9,2,2
0.0,1362605680,324,u:g5WM,en,it,b1d3c09c2fbf94a1bfa279ea186b9a12,beef/beef<n><sg>,7,7,1,0
0.0,1362487479,86819,u:gYuA,en,pt,a5acd980d17d726d1c99e7b974d3f52d,for/for<pr>,10,9,1,0
1.0,1362527918,413319,u:iOzU,en,es,375662ec82debfdebd8215b147848cc7,woman/woman<n><sg>,4,4,4,4
1.0,1362273734,159,u:ipbg,es,en,cea25080ac57e5c12f7e0676f70a54df,escribe/escribir<vblex><pri><p3><sg>,12,12,2,2
1.0,1362945297,56628,u:gSV7,es,en,2199c2e34a246811ededdd765f1933ce,animales/animal<n><m><pl>,2,2,1,1
1.0,1362841254,357321,u:iORI,de,en,1f9f7fe66104f572043d3dd534634334,rezepte/rezept<n><nt><pl><*case>,2,2,1,1
1.0,1362952749,86056,u:g8z0,fr,en,eeb4c73e9ee297f18bce8a8549c90d3b,nouvelle/nouveau<adj><f><sg>,13,10,2,2
1.0,1362686032,450280,u:f0UG,it,en,6c3d0d27dcd0bb523ea337052b2d5b22,non/non<adv>,114,99,1,1
1.0,1362363932,462757,u:fyzS,pt,en,52a4409bf910e2a2f7853da394b83004,jornal/jornal<n><m><sg>,5,4,1,1
1.0,1362606659,105,u:f_hE,en,pt,827a8ecb89f9b59ac5c29b620a5d3ed6,a/a<det><ind><sg>,8,8,2,2
1.0,1362273084,11172004,u:b4Oq,es,en,698a096a49f8a164caa5dcbfad271fd8,hombres/hombre<n><m><pl>,7,7,1,1
1.0,1363058775,155,u:gCZe,de,en,a83270740200697b086ca14530de434f,enten/ente<n><f><pl><acc>,4,4,1,1
1.0,1363023714,5758,u:g2ab,en,es,1e1f8d730c4ba99ad2873a7608324cf6,my/my<det><pos><sp>,27,25,1,1
0.333333333333,1362518645,86363,u:iU2u,fr,en,de64b0a3bb8cb9360e85a1a87d8c3c44,riz/riz<n><m><sp>,2,2,3,1
1.0,1363101714,489966,u:iPSZ,en,es,335fe9380e553c323369a8509bcc00f6,reads/read<vblex><pri><p3><sg>,4,4,4,4
1.0,1362365003,259,u:ikP3,fr,en,8bd6d060bb604e17c936418f835d87c8,mon/mon<det><pos><m><sg>,154,145,1,1
1.0,1362477880,910,u:gHzy,de,en,7070ddd564fccd8da0362941b8a647b8,teller/teller<n><m><sg><acc>,17,16,1,1
1.0,1362515737,632,u:g5Qq,fr,en,426041c35bef83b731e0fc51b8a551d1,sa/son<det><pos><f><sg>,14,12,1,1
1.0,1362334185,12517235,u:c1Db,de,en,ddab585bb4af1b7e2636827363cd619e,rechts/rechts<adv>,4,4,2,2
1.0,1362169562,933,u:iJWJ,fr,en,ff7084db1cc1a1b0737cb6916ba9616f,ai/avoir<vblex><pri><p1><sg>,6,6,3,3
1.0,1362970551,770376,u:iLXD,en,es,45b3b756380a85c42675d5fd64a4e432,lemon/lemon<n><sg>,2,2,2,2
1.0,1363034341,440,u:iWC3,it,en,5f4355aad844686519911c41543174bc,per/per<pr>,9,5,1,1
1.0,1362110801,253,u:iiZ8,fr,en,de64b0a3bb8cb9360e85a1a87d8c3c44,riz/riz<n><m><sp>,18,16,1,1
1.0,1362630569,688814,u:iw36,es,en,389d16a7713404bf18de999b57a54eae,pan/pan<n><m><sg>,6,5,1,1
1.0,1362289587,347,u:e72I,fr,en,8e6df998cc5c26b86482a3040a5805e2,c'/ce<prn><tn><nt><sg>,13,13,1,1
1.0,1362803622,8337536,u:d255,en,es,142ad0f32d08728de0f9955df5b83f32,an/a<det><ind><sg>,7,6,1,1
1.0,1362496216,249130,u:hFYe,es,en,6db9fb52d6b1c4c5be630498cdfcdc9b,puede/poder<vbmod><pri><p3><sg>,2,2,2,2
1.0,1362704171,543,u:hhD4,en,es,91e1f511d532b80f8ef3fca752f3a237,fish/fish<n><sg>,24,20,2,2
1.0,1362718323,269596,u:hYnL,it,en,418101d9be14cf5e53ad57ac4f8f4258,sono/essere<vbser><pri><p1><sg>,34,27,4,4
1.0,1362358277,212,u:iNlu,en,es,80765ae2a08ba6812a4ab9df607b97d2,am/be<vbser><pri><p1><sg>,13,13,1,1
1.0,1362095217,499208,u:gFvM,es,en,cc996312cd47e305f8b9058d3afc958c,cebolla/cebolla<n><f><sg>,55,49,2,2
1.0,1362786268,1750146,u:gDlI,fr,en,7926f6fc507c014066ac94b8647a2b86,orange/orange<n><f><sg>,3,3,1,1
1.0,1363095938,555,u:i2ZW,it,en,4484596464a7bc250ccc3e48d5e8d7e9,il/il<det><def><m><sg>,27,23,1,1
1.0,1362356118,166223,u:eEe9,en,pt,aa94db3b587c7027e8505c25f6fc8ed9,apple/apple<n><sg>,6,6,2,2
1.0,1362785963,511562,u:iv4K,de,en,8ebdad2c57855e0e650745d06d9ed7bf,links/links<adv>,4,3,4,4
1.0,1362268697,2328151,u:nXT,es,en,7d22860d8b51d67c932fe10dfce59dc2,tomate/tomate<n><m><sg>,17,14,1,1
1.0,1362780127,553,u:htOG,it,en,c921f4833bdd933c9fc1f1eac6865edd,pane/pane<n><m><sg>,5,4,2,2
1.0,1362763733,61742,u:iJos,de,en,765e1651d384aaa03aacaee91fb9d124,küche/küche<n><f><sg><*case>,3,3,1,1
1.0,1362609388,196077,u:bzpW,fr,en,bcccbf7e748f8127c1d0efda7472be63,<*sf>/sac<n><m><*numb>,1,1,1,1
1.0,1362857998,275349,u:ia3T,fr,en,8ce72733eecc6c752c326779aa36e548,mauvais/mauvais<adj><m><sp>,9,9,1,1
1.0,1362836828,155,u:i8K5,en,es,bfa2713c4f93d7341626fd88601d008b,tomato/tomato<n><sg>,6,4,1,1
1.0,1362682933,205,u:hYFp,en,es,01cc48f809e020f1dcbd4d33969395d2,february/february<n><sg>,10,8,1,1
1.0,1362941820,11361,u:f5CO,es,en,fa7411f0c2b9ba1fad7667909ce35de0,mesa/mesa<n><f><sg>,7,7,1,1
1.0,1362959770,1387869,u:dwbJ,en,pt,f4e62634d0dd8a37fb893c6c7b430ec3,instrument/instrument<n><sg>,1,1,1,1
1.0,1362731447,130869,u:ezRd,fr,en,603b7cd0d4d54eee91008645adccd258,mange/manger<vblex><pri><p1><sg>,6,5,4,4
1.0,1362581035,1005916,u:ilZ1,en,es,80765ae2a08ba6812a4ab9df607b97d2,am/be<vbser><pri><p1><sg>,9,8,1,1
1.0,1362774792,148,u:iGOG,fr,en,b8177f85ffb5356bd51d6ebaacd146e4,pomme/pomme<n><f><sg>,10,7,1,1
1.0,1362971698,308,u:fSzi,it,en,f06d5b654b055c1e06c32805dc2bbac2,<*sf>/scuola<n><f><*numb>,8,8,1,1
0.75,1362536721,465935,u:iMHg,fr,en,26f6b357718b150404303812a222e348,robe/robe<n><f><sg>,2,2,4,3
1.0,1362667884,3223446,u:gvVN,en,it,01669d9689c5cf2ec04c58a893f02ab6,drinks/drink<vblex><pri><p3><sg>,9,9,2,2
0.0,1362886439,5710671,u:ccZL,fr,en,cb909bf59ee1402786fd6f2e3884ab10,<*sf>/important<adj><*gndr><*numb>,1,1,1,0
1.0,1362269188,162500,u:fiuW,es,en,55cc2386d20ceea622e7c218e7f5cb0c,elefante/elefante<n><m><sg>,24,20,1,1
1.0,1362731072,392911,u:gGLM,fr,en,8f1dc808b41b08007d5e66978fd78a4d,mange/manger<vblex><pri><p3><sg>,3,3,2,2
1.0,1362758012,842522,u:gDDk,fr,en,0dae20e36fa975d87253353117101c1b,riche/riche<adj><mf><sg>,20,18,2,2
1.0,1362897155,329754,u:iubm,fr,en,f3996a785b8d9fe04c44850c79a0a337,est/être<vbser><pri><p3><sg>,1,1,5,5
1.0,1362503287,378,u:h4ja,en,pt,1fc2f0656f2fe60d027751545f84e7d5,do/do<vbdo><pres>,7,7,8,8
1.0,1362177138,288,u:fssj,de,en,8eb7f75896f6990366d6c8876c0b1987,bär/bär<n><m><sg><nom>,8,7,1,1
1.0,1362895585,88655,u:fLNT,de,en,f0018f1d6164d3c67265ca716588f7cb,es/es<prn><p3><nt><sg><nom>,16,15,1,1
1.0,1362651437,276,u:ioZx,es,en,5fbb4578c6e08d3122b2321720d682d7,leemos/leer<vblex><pri><p1><pl>,2,2,2,2
1.0,1362671280,3283847,u:c4Ke,en,es,a503ce765d64897a0bf76d257415e323,program/program<n><sg>,4,4,1,1
1.0,1362255509,156883,u:hCu9,en,es,92545dc760008a4cdb29e841e6121952,beer/beer<n><sg>,11,8,2,2
1.0,1363036849,1630,u:bXbC,es,en,cea25080ac57e5c12f7e0676f70a54df,escribe/escribir<vblex><pri><p3><sg>,19,17,2,2
0.0,1362127909,703222,u:hsa0,de,en,2fcee2c42dd35be582dd3cb6dcb06fe7,neben/neben<pr><dat>,3,3,1,0
1.0,1362613011,694404,u:icLF,en,es,d08cf940a72a6e1df3a6ae6bbd9f100f,you/prpers<prn><subj><p2><mf><sp>,6,6,3,3
1.0,1362408467,187,u:gbGr,en,it,764e3dc3b4ba7256526f0b66c33d778d,hello/hello<ij>,17,16,4,4
1.0,1362318851,3958469,u:f6EU,en,it,f254244207240db11107ffbe433d1e0e,bird/bird<n><sg>,7,7,1,1
1.0,1362891998,731,u:iMp5,de,en,2426304db5c90727ddc772ceaf7aa4d8,saft/saft<n><m><sg><*case>,2,2,1,1
1.0,1362754230,98564,u:hl-v,es,en,cd45fde46e20ce737f504b714b001956,sal/sal<n><f><sg>,3,3,3,3
1.0,1362460194,772,u:g3CT,it,en,56c31c27d842ab797d40a689c032c7b9,sono/essere<vbser><pri><p3><pl>,12,11,1,1
1.0,1362857763,2424,u:g8vU,it,en,e0b57ad690e52a4847d972700f07c82c,<*sf>/ottavo<adj><*gndr><*numb>,3,3,1,1
1.0,1362438565,4482584,u:ccJO,en,es,5fcd1e8af64ecd8ea8a8e1e22655fbb0,almost/almost<adv>,5,5,3,3
1.0,1362177665,303,u:h3ib,en,es,b314eb04f77f9a6f277a4f6546d51287,rice/rice<n><sg>,10,8,1,1
1.0,1362859195,287590,u:h5Ru,fr,en,f41a1fe14e4ed8184207ddef1d7e80c7,beaucoup/beaucoup<@ij:merci_beaucoup>,9,8,1,1
1.0,1362165656,113640,u:gWxh,fr,en,235cfb740a5e1bb87b24cab385a8470d,menu/menu<n><m><sg>,9,8,4,4
1.0,1362737420,328,u:fr3q,fr,en,8bd6d060bb604e17c936418f835d87c8,mon/mon<det><pos><m><sg>,13,12,2,2
1.0,1362666053,508823,u:iPvi,en,pt,aa94db3b587c7027e8505c25f6fc8ed9,apple/apple<n><sg>,10,8,1,1
1.0,1362588322,164887,u:hLzh,fr,en,603b7cd0d4d54eee91008645adccd258,mange/manger<vblex><pri><p1><sg>,18,18,2,2
0.5,1362582160,203,u:hyrv,fr,en,6d6841b5a0ea88d87c2a7b6eee95ab48,et/et<cnjcoo>,16,12,2,1
1.0,1362939411,578,u:fKYz,pt,en,ba634cde4013c8ff4eee5892e92b3e5b,é/ser<vbser><pri><p3><sg>,86,82,2,2
0.75,1362596404,89261,u:iWLy,es,en,efc6cd9e60a5a997c906ecad64813b1d,niñas/niño<n><f><pl>,7,4,4,3
0.5,1362675044,856784,u:hEKc,es,en,8cfd5ce084c04df391813f2f983b1b01,príncipe/príncipe<n><m><sg>,1,1,2,1
1.0,1362611159,25656,u:iJFV,en,es,aa94db3b587c7027e8505c25f6fc8ed9,apple/apple<n><sg>,11,10,2,2
1.0,1362197034,17612,u:h141,en,es,a910803436b37162b8162ca3120e75d5,out/out<pr>,2,2,1,1
1.0,1362854864,777,u:cCAa,es,en,d157a2149034333f421bed0320e316dc,hoy/hoy<adv>,68,63,2,2
1.0,1362605607,177,u:izkz,fr,en,8ebfd36fd8088e581e970f3dbef9c5ef,qu'/que<@cnj:des_que>,12,5,2,2
1.0,1362162916,117,u:iGCa,fr,en,74006bc05725c2d7fa3c04e0785513a7,hommes/homme<n><m><pl>,19,10,1,1
1.0,1362523371,496773,u:iK7n,es,en,a631b8e67d1dbf4c94cc73644ddf2a56,tus/tuyo<det><pos><mf><pl>,3,3,1,1
1.0,1362242865,1442187,u:hK8a,it,en,6c3d0d27dcd0bb523ea337052b2d5b22,non/non<adv>,13,6,1,1
0.0,1362524950,118927,u:gh2G,es,en,539acabd4adfdf3c3c229c7e6c37c073,fechas/fecha<n><f><pl>,3,3,1,0
1.0,1362110453,5214066,u:fG4R,en,es,ee83763629a0d5a538c07e65bfd65593,please/please<adv>,9,9,1,1
1.0,1362300353,602444,u:hRvH,es,en,1df466a5f2f77b430fa30f7e366404ef,cartas/carta<n><f><pl>,6,6,2,2
1.0,1362285570,171655,u:h8y5,it,en,9b2efa8d46360ae40a440843e0d8a08e,mangiano/mangiare<vblex><pri><p3><pl>,1,1,1,1
1.0,1362362422,49111,u:bB6H,de,en,2ac4ffe95f75b15d1d99aeebbb8321c7,ist/sein<vbser><pri><p3><sg>,6,5,3,3
1.0,1362755452,197,u:ifBG,en,es,f42865f53c4d50746ed9bb08fe1fdfd8,white/white<adj><sint>,8,8,3,3
1.0,1362932422,4550715,u:gmjw,es,en,bbb6ae42278769195a93b4458abc77a1,camina/caminar<vblex><pri><p3><sg>,4,4,1,1
0.5,1362408450,247551,u:iO_x,en,pt,18204d89f24410e93d66889c7c7399d7,no/no<adv>,1,1,2,1
1.0,1362784220,176559,u:hK-2,it,en,cea0acb218d395e93ed197221932f5dc,i/il<det><def><m><pl>,44,38,3,3
1.0,1363085944,49767,u:hCoJ,en,es,4daf95de94354cb42e50957b96a745d8,of/of<pr>,19,18,2,2
1.0,1362331335,150,u:iAdR,es,en,b1b2b2203009f082a1cf172e42fa65a3,el/el<det><def><m><sg>,13,13,1,1
1.0,1362606836,847,u:ihxt,en,es,a617ed646a251e339738ce62b84e61ce,are/be<vbser><pres>,69,64,3,3
1.0,1362434133,1120636,u:hKDr,de,en,f21d1bce33d8064e4aaabd6b28f5c1fa,rezepte/rezept<n><nt><pl><acc>,1,1,1,1
1.0,1362097704,216,u:hHwP,en,es,547bb1812414cec172b0afef5ca93fce,girl/girl<n><sg>,71,70,3,3
1.0,1363026672,1465857,u:hZoh,es,en,61c2f4dd9c024c9d99910ba2b04590b1,comen/comer<vblex><pri><p3><pl>,21,18,2,2
1.0,1362677506,18299,u:ihWd,en,es,c032182c0ffb744c963ec83c937a26f4,us/prpers<prn><obj><p1><mf><pl>,12,12,1,1
1.0,1363038415,1183,u:fKbB,fr,en,fa60eb781d24b892375c5e2e8eeb7009,d'accord/d'accord<adv>,14,14,1,1
1.0,1362405552,846619,u:f6z5,fr,en,f317929548b556d39424c0ddd19c3f69,<*sf>/descendre<vblex><pri><*pers><*numb>,2,2,1,1
1.0,1362270601,217,u:gKye,en,es,6909190763d72ec8624110d0fb200d75,bit/bit<n><sg>,38,38,4,4
1.0,1362234652,124218,u:iLmE,en,es,c52ab45d4e22ee7580041911159e3c0c,water/water<n><sg>,4,4,2,2
